true_label,pred_label,correct,margin
15,15,1,10.46486950
15,15,1,21.09934425
15,15,1,9.94120407
15,15,1,7.97958374
15,15,1,8.37695789
15,15,1,4.38253593
15,15,1,5.81519985
15,15,1,18.60736465
15,15,1,15.74746513
15,15,1,16.69532967
15,15,1,7.75354576
15,15,1,11.46126842
15,15,1,6.46538925
15,15,1,5.28147650
15,15,1,12.26210880
15,15,1,10.91572094
15,15,1,15.21697998
15,15,1,11.24175167
15,15,1,14.25511360
15,15,1,21.53890419
15,15,1,6.23264217
15,15,1,11.27604675
15,15,1,10.22678757
15,15,1,11.55849171
15,15,1,23.02226067
15,15,1,21.83442688
15,15,1,15.04275608
15,15,1,16.26334000
15,15,1,12.93106937
15,15,1,8.45068741
15,15,1,15.44104385
15,15,1,10.02681351
15,15,1,18.70129204
15,15,1,17.71353340
15,15,1,12.73450089
15,15,1,5.90174198
15,15,1,13.12133884
15,15,1,14.83515930
15,15,1,14.22320557
15,15,1,14.93485928
15,15,1,17.56574631
15,15,1,22.38525391
15,15,1,18.32224274
15,15,1,13.30502796
15,15,1,6.21964073
15,15,1,7.64507866
15,15,1,12.76838493
15,15,1,6.68426609
15,15,1,15.90036964
15,15,1,11.47576904
15,15,1,14.91369343
15,15,1,19.03827477
15,15,1,15.02414227
15,15,1,20.36506081
15,15,1,16.30992317
15,15,1,9.38089943
15,15,1,15.47311306
15,15,1,22.36020851
15,15,1,12.82324696
15,15,1,14.55574989
15,15,1,20.32044220
15,15,1,2.78627014
15,15,1,12.35835361
15,15,1,11.70611954
15,15,1,13.08814430
15,15,1,20.90573883
15,15,1,21.13743591
15,15,1,11.57688427
15,15,1,14.65309143
15,15,1,20.15635872
15,15,1,10.48303795
15,15,1,17.79440117
15,15,1,15.68556690
15,15,1,7.37690258
15,15,1,16.86910439
15,15,1,12.52329254
15,15,1,21.54047394
15,15,1,22.44111633
15,15,1,6.43791771
15,15,1,20.14985085
15,15,1,3.70121479
15,15,1,7.58645821
15,15,1,4.60507536
15,15,1,12.92898941
15,15,1,9.41677761
15,15,1,17.39220619
15,15,1,22.06300926
15,15,1,16.57338524
15,15,1,14.67935753
15,15,1,6.97574949
15,15,1,8.58309269
15,15,1,12.68032837
15,15,1,18.00857735
15,15,1,15.35560226
15,15,1,18.62305260
15,15,1,18.88893890
15,15,1,6.53868628
15,15,1,22.93721390
15,15,1,15.47822475
15,15,1,13.66537094
15,15,1,9.54251099
15,15,1,19.46680832
15,15,1,18.47166824
15,15,1,19.23469162
15,15,1,3.69681716
15,15,1,7.27455807
15,15,1,13.11235619
15,15,1,17.59965515
15,15,1,13.26933765
15,15,1,9.90513420
15,15,1,19.42544365
15,15,1,18.23261261
15,15,1,17.76094246
15,15,1,17.47954750
15,15,1,4.16261387
15,15,1,8.05352306
15,15,1,16.08696365
15,15,1,14.46639252
15,15,1,14.10072041
15,15,1,16.83043098
15,15,1,23.70401764
15,15,1,11.38955307
15,15,1,14.19220161
15,15,1,14.29797077
15,15,1,13.82878017
15,15,1,19.13160896
15,15,1,15.69715881
15,15,1,6.61838627
15,15,1,18.62942886
15,15,1,19.74172592
15,15,1,16.44358063
15,15,1,16.92449760
15,15,1,20.07202148
15,15,1,12.14083004
15,15,1,12.00872517
15,15,1,8.51939774
15,15,1,15.73378181
15,15,1,23.85824966
15,15,1,8.72576904
15,15,1,13.43591976
15,15,1,12.08000851
15,15,1,15.13847733
15,15,1,19.79621696
15,15,1,17.44688416
15,15,1,21.00934219
15,15,1,13.48727894
15,15,1,22.70339966
15,15,1,13.00861359
15,15,1,16.37650681
15,15,1,17.30219460
15,15,1,18.98580170
15,15,1,13.72248936
15,15,1,22.72705460
15,15,1,20.28744125
15,15,1,9.97729588
15,15,1,12.03464317
15,15,1,12.36059952
15,15,1,7.65149879
15,15,1,21.11288261
15,15,1,15.19447327
15,15,1,10.92008018
15,15,1,16.78928757
15,15,1,14.31054878
15,15,1,3.30121994
15,15,1,5.34800577
15,15,1,11.34148788
15,15,1,21.05255318
15,15,1,15.96725464
15,15,1,9.82095909
15,15,1,13.99001122
15,15,1,9.28326607
15,15,1,18.44449615
15,15,1,10.02484512
15,15,1,14.86473179
15,15,1,22.68711090
15,15,1,8.47612572
15,15,1,15.78492546
15,15,1,8.07925034
15,15,1,14.69618607
15,15,1,22.34890556
15,15,1,18.38083649
15,15,1,10.68163967
15,15,1,18.77670288
15,15,1,13.63330460
15,15,1,9.98721313
15,15,1,20.09177971
15,15,1,19.07839203
15,15,1,20.19171333
15,15,1,14.17420578
15,15,1,7.20289278
15,15,1,13.36563492
15,15,1,9.18474674
15,15,1,9.05638027
15,15,1,9.97378445
15,15,1,14.41073513
15,15,1,17.27758217
15,15,1,14.31519890
15,15,1,20.10896683
15,15,1,9.47667122
15,15,1,6.99409533
15,15,1,11.39884853
15,15,1,5.36364126
15,15,1,9.60993767
15,15,1,16.93481827
15,15,1,20.74559212
15,15,1,13.43597603
15,15,1,17.87043762
15,15,1,16.77878761
15,15,1,15.85392094
15,15,1,8.42532444
15,15,1,16.89288330
15,15,1,12.67500877
15,15,1,9.77785301
15,15,1,14.06731415
15,15,1,11.77017212
15,15,1,16.36623001
15,15,1,15.31141281
15,15,1,9.62152863
15,15,1,9.35466385
15,15,1,19.10546875
15,15,1,7.39269972
15,15,1,2.10185623
15,15,1,22.56588173
15,15,1,19.57473946
15,15,1,17.91878319
15,15,1,15.50597572
15,15,1,14.00810242
15,15,1,22.60278702
15,15,1,19.69626617
15,15,1,16.82067299
15,15,1,16.74262238
15,15,1,15.65145969
15,15,1,16.82732582
15,15,1,10.28644657
15,15,1,2.71518898
15,15,1,17.04322052
15,15,1,20.45642281
15,15,1,12.39406013
15,15,1,18.94048119
15,15,1,13.77379799
15,15,1,15.19487000
15,15,1,24.14696312
15,15,1,19.82623863
15,15,1,7.46630192
15,15,1,16.81852722
15,15,1,13.12120056
15,15,1,8.51609802
15,15,1,5.62906551
15,15,1,9.99121380
15,15,1,3.30284071
15,15,1,5.49540997
15,15,1,17.48106384
15,15,1,16.75851822
15,15,1,18.45803642
15,15,1,10.10462856
15,15,1,19.58564758
15,15,1,5.15187836
15,15,1,15.94289017
15,15,1,12.30312347
15,15,1,22.69742393
15,15,1,12.71056175
15,15,1,2.21148586
15,15,1,12.41909885
15,15,1,17.25145531
15,15,1,17.21869087
15,15,1,10.92203331
15,15,1,7.82291985
15,15,1,21.82236290
15,15,1,9.48344135
15,15,1,11.31917477
15,15,1,20.88567162
15,15,1,10.49046516
15,15,1,7.26010513
15,15,1,6.05636787
15,15,1,19.44023514
15,15,1,18.94501114
15,15,1,15.39856911
15,15,1,18.42238045
15,15,1,14.47623348
15,15,1,14.34961987
15,15,1,15.57763863
15,15,1,6.47532177
15,15,1,20.58818436
15,15,1,18.90877151
15,15,1,6.25427341
15,15,1,9.72529411
15,15,1,14.25392628
15,15,1,13.07866001
15,15,1,16.50625038
15,15,1,10.66714478
15,15,1,18.26793671
15,15,1,21.88860130
15,15,1,18.10018730
15,15,1,21.80136681
15,15,1,9.10703278
15,15,1,20.94969177
15,15,1,18.39399338
15,15,1,6.14315033
15,15,1,18.08267021
15,15,1,19.03858566
15,15,1,24.15600586
15,15,1,11.04405689
15,15,1,7.98005533
15,15,1,17.52000809
15,15,1,9.82296658
15,15,1,8.73391533
15,15,1,17.96391106
15,15,1,10.08271980
15,15,1,6.26535892
15,15,1,20.01357079
15,15,1,10.62811375
15,15,1,12.20993805
15,15,1,8.62815189
15,15,1,19.55858803
15,15,1,1.36907196
15,15,1,7.62941647
15,15,1,5.92392588
15,15,1,18.15730095
15,15,1,12.13690662
15,15,1,6.49033451
15,15,1,12.81292343
15,15,1,9.84562302
15,15,1,10.88546658
15,15,1,6.98848915
15,15,1,17.03389549
15,15,1,11.10687733
15,15,1,8.97684002
15,15,1,10.65194702
15,15,1,15.83420944
15,15,1,13.97728920
15,15,1,1.05665267
15,15,1,19.44324684
15,15,1,23.76979256
15,15,1,17.97050858
15,15,1,17.69049644
15,15,1,15.73706436
15,15,1,7.48548698
15,15,1,2.42391324
15,15,1,16.23107529
15,15,1,5.70709705
15,15,1,15.44482994
15,15,1,13.00646591
15,15,1,16.02496910
15,15,1,20.50610161
15,15,1,14.89614964
15,15,1,11.95343781
15,15,1,6.12768745
15,15,1,18.30153275
15,15,1,14.91436005
15,15,1,7.89252377
15,15,1,11.64906120
15,15,1,11.19341850
15,15,1,19.37793732
15,15,1,11.30958748
15,15,1,10.07087517
15,15,1,8.36454773
15,15,1,16.65168571
15,15,1,10.16115093
15,15,1,20.40991592
15,15,1,15.76085472
15,15,1,9.33852482
15,15,1,12.91357422
15,15,1,13.29813385
15,15,1,16.04486656
15,15,1,15.34881496
15,15,1,8.20788193
15,15,1,4.67730522
15,15,1,12.71553707
15,15,1,21.10868073
15,15,1,11.91076851
15,15,1,16.98917389
15,15,1,11.30991268
15,15,1,9.34238338
15,15,1,10.69858551
15,15,1,19.93303108
15,15,1,6.70285702
15,15,1,9.98978424
15,15,1,9.38421249
15,15,1,17.53565216
15,15,1,13.59429073
15,15,1,7.92197657
15,15,1,11.27324581
15,15,1,14.26453876
15,15,1,21.45243645
15,15,1,17.73052216
15,15,1,5.29362488
15,15,1,12.09324360
15,15,1,5.46055317
15,15,1,15.79137897
15,15,1,13.50217628
15,15,1,9.47743702
15,15,1,11.77548218
15,15,1,14.95898056
15,15,1,12.85707378
15,15,1,15.46022987
15,15,1,18.03716087
15,15,1,18.71507454
15,15,1,10.53591347
15,15,1,11.78234005
15,15,1,11.59269333
15,15,1,10.38438702
15,15,1,18.51799202
15,15,1,17.68467331
15,15,1,8.59820557
15,15,1,18.72737694
15,15,1,11.21364403
15,15,1,15.43869972
15,15,1,11.79170990
15,15,1,15.53088188
15,15,1,14.60318184
15,15,1,12.34224129
15,15,1,14.65173817
15,15,1,18.33716393
15,15,1,10.24937057
15,15,1,18.16949272
15,15,1,8.16025448
15,15,1,18.39669037
15,15,1,12.62449455
15,15,1,15.48315811
15,15,1,12.67374039
15,15,1,12.59772110
15,15,1,12.44651413
15,15,1,5.62422800
15,15,1,18.54021072
15,15,1,18.85834122
15,15,1,4.85832119
15,15,1,20.47776794
15,15,1,2.28757930
15,15,1,18.66956139
15,15,1,15.80578423
15,15,1,7.84500790
15,15,1,21.42786789
15,15,1,2.41463804
15,15,1,19.52718353
15,15,1,16.82874870
15,15,1,15.82686996
15,15,1,19.45798492
15,15,1,6.07784653
15,15,1,2.79852366
15,15,1,11.85863304
15,15,1,10.39293289
15,15,1,16.09959793
15,15,1,18.24803925
15,15,1,19.61413956
15,15,1,15.91061687
15,15,1,9.74180031
15,15,1,14.38134956
15,15,1,21.67548752
15,15,1,13.91262150
15,15,1,21.55154991
15,15,1,7.07956123
15,15,1,11.84139538
15,15,1,12.79506969
15,15,1,11.78252602
15,15,1,21.43643951
15,15,1,9.67958355
15,15,1,13.91126060
15,15,1,6.99070930
15,15,1,15.28728390
15,15,1,7.69415426
15,15,1,8.76539803
15,15,1,21.00952721
15,15,1,9.91388988
15,15,1,12.48636246
15,15,1,11.88873768
15,15,1,5.99982309
15,15,1,6.35960293
15,15,1,15.36156178
15,15,1,7.80873489
15,15,1,16.13771820
15,15,1,21.71169853
15,15,1,20.84604645
15,15,1,12.86760426
15,15,1,11.88568687
15,15,1,11.49913788
15,15,1,11.30971813
15,15,1,16.08286667
15,15,1,11.26272583
15,15,1,9.69029617
15,15,1,5.67064857
15,15,1,15.11345291
15,15,1,14.44926071
15,15,1,2.14082384
15,15,1,14.40314579
15,15,1,14.17780876
15,15,1,15.27245331
15,15,1,7.31401539
15,15,1,9.28699112
15,15,1,12.82220840
15,15,1,19.67366982
15,15,1,15.44853020
15,15,1,8.39925289
15,15,1,1.73419452
15,15,1,17.67383194
15,15,1,17.50478745
15,15,1,10.47335815
15,15,1,15.63513184
15,15,1,8.00438404
15,15,1,18.32406807
15,15,1,15.58733749
15,15,1,14.27812576
15,15,1,4.60333109
15,15,1,9.94022274
15,15,1,19.87530136
15,15,1,23.03214836
15,15,1,14.55898857
15,15,1,21.10887718
15,15,1,18.55377197
15,15,1,16.70765114
15,15,1,17.71007156
15,15,1,10.01766396
15,15,1,13.51190567
15,15,1,14.31474590
15,15,1,14.56045532
15,15,1,13.03590393
15,15,1,17.78631020
15,15,1,19.24530983
15,15,1,9.05325985
15,15,1,11.86161709
15,15,1,7.06699085
15,15,1,17.39848518
15,15,1,15.02317619
15,15,1,6.10951042
15,15,1,10.65251064
15,15,1,3.39989877
15,15,1,23.40503120
15,15,1,18.69396973
15,15,1,11.94859505
15,15,1,20.67848778
15,15,1,17.30521965
15,15,1,15.48038864
15,15,1,7.16779375
15,15,1,8.48984528
15,15,1,16.98403168
15,15,1,15.05522442
15,15,1,20.79978371
15,15,1,19.60840607
15,15,1,15.29517651
15,15,1,6.38411379
15,15,1,14.15479088
15,15,1,18.74906921
15,15,1,12.37852287
15,15,1,8.14699173
15,15,1,9.28854465
15,15,1,7.63191414
15,15,1,18.81316185
15,15,1,12.67959023
15,15,1,13.35526657
15,15,1,14.01634121
15,15,1,16.18088150
15,15,1,17.15043640
15,15,1,13.96995926
15,15,1,9.35275459
15,15,1,19.26191330
15,15,1,13.27414322
15,15,1,23.10537910
15,15,1,13.56923771
15,15,1,10.01774025
15,15,1,10.03911972
15,15,1,13.85845184
15,15,1,10.40284920
15,15,1,9.75237083
15,15,1,13.14820957
15,15,1,20.92013359
15,15,1,21.16927147
15,15,1,20.19896317
15,15,1,20.38106346
15,15,1,16.11851501
15,15,1,12.68446541
15,15,1,3.18037724
15,15,1,15.17335606
15,15,1,24.35947800
15,15,1,17.55170059
15,15,1,6.04139042
15,15,1,19.99702644
15,15,1,8.98413849
15,15,1,10.84238625
15,15,1,13.89806938
15,15,1,14.48593330
15,15,1,21.88837051
15,15,1,17.99646950
15,15,1,15.83294296
15,15,1,13.50586796
15,15,1,15.13963890
15,15,1,16.04553032
15,15,1,19.08442497
15,15,1,8.56708431
15,15,1,15.31734276
15,15,1,11.59768295
15,15,1,21.39466858
15,15,1,8.40351963
15,15,1,6.30825138
15,15,1,23.48315811
15,15,1,11.50196552
15,15,1,18.35523033
15,15,1,12.92339516
15,15,1,8.75905704
15,15,1,9.98056221
15,15,1,17.36157608
15,15,1,15.66447353
15,15,1,9.16743183
15,15,1,20.07339859
15,15,1,5.82978773
15,15,1,19.39499664
15,15,1,8.40884113
15,15,1,14.57224846
15,15,1,5.47059011
15,15,1,22.14977455
15,15,1,24.86541367
15,15,1,14.02703094
15,15,1,10.06665707
15,15,1,20.81807327
15,15,1,15.02585411
15,15,1,11.42687416
15,15,1,20.55305290
15,15,1,12.14856815
15,15,1,15.62578011
15,15,1,18.86219978
15,15,1,23.17068100
15,15,1,17.33957672
15,15,1,17.35528946
15,15,1,13.79124641
15,15,1,15.74453259
15,15,1,22.05470848
15,15,1,17.89762688
15,15,1,14.95516586
15,15,1,11.67547226
15,15,1,11.76343346
15,15,1,11.68392181
15,15,1,8.93909168
15,15,1,18.67034912
15,15,1,12.39849663
15,15,1,16.47672653
15,15,1,7.03862810
15,15,1,4.86583233
15,15,1,21.17486382
15,15,1,9.58831215
15,15,1,10.22434425
15,15,1,14.90570641
15,15,1,15.14539719
15,15,1,21.19516182
15,15,1,18.14151573
15,15,1,24.91513443
15,15,1,20.00635147
15,15,1,6.72790575
15,15,1,4.59363794
15,15,1,20.70352554
15,15,1,22.01050186
15,15,1,7.93070698
15,15,1,20.10289192
15,15,1,5.41474628
15,15,1,17.08825874
15,15,1,13.85894012
15,15,1,15.57020664
15,15,1,9.80768681
15,15,1,14.12516212
15,15,1,19.72745895
15,15,1,13.02612305
15,15,1,16.46025467
15,15,1,18.40018463
15,15,1,15.01878834
15,15,1,8.15601158
15,15,1,20.34280777
15,15,1,14.79454899
15,15,1,11.67841625
15,15,1,17.22836685
15,15,1,12.44134140
15,15,1,9.97993660
15,15,1,11.39274502
15,15,1,19.63185120
15,15,1,8.07045746
15,15,1,17.83900261
15,15,1,17.31968689
15,15,1,12.51656532
15,15,1,13.63221359
15,15,1,9.34772301
15,15,1,21.64644241
15,15,1,18.30893898
15,15,1,16.22094345
15,15,1,9.81038475
15,15,1,12.31912994
15,15,1,6.59680510
15,15,1,9.70469475
15,15,1,12.55960083
16,16,1,3.75651145
16,16,1,1.86153412
16,16,1,4.56269264
16,16,1,7.47721863
16,16,1,1.46358490
16,16,1,1.94575167
16,16,1,2.43558311
16,16,1,12.20463371
16,16,1,4.18160295
16,16,1,0.08118582
16,16,1,11.29912281
16,16,1,13.21186447
16,16,1,8.85917473
16,16,1,10.43868351
16,16,1,3.87988925
16,16,1,2.04616261
16,16,1,5.04554081
16,16,1,2.64977741
16,3,0,0.01844239
16,30,0,2.15170121
16,16,1,2.57608938
16,16,1,5.89369774
16,16,1,2.94596100
16,16,1,2.10246515
16,16,1,12.12632465
16,16,1,8.56335926
16,30,0,0.69817924
16,16,1,0.96152544
16,16,1,5.97581673
16,16,1,2.31035280
16,16,1,14.39740753
16,16,1,12.46916103
16,16,1,9.12836170
16,16,1,14.47087288
16,16,1,10.62959862
16,16,1,5.93790722
16,16,1,11.15068817
16,16,1,6.84876013
16,16,1,3.86313319
16,16,1,12.09434891
16,16,1,12.08054161
16,16,1,2.93465900
16,16,1,3.13541031
16,16,1,4.43006325
16,3,0,0.48374462
16,16,1,1.99922991
16,16,1,10.24018860
16,16,1,8.36606121
16,16,1,6.45426941
16,16,1,8.50180244
16,16,1,7.53731585
16,16,1,10.72463608
16,16,1,13.43685150
16,16,1,0.50875378
16,32,0,0.00461614
16,16,1,4.82837248
16,16,1,14.48620796
16,16,1,12.07733345
16,16,1,10.38672161
16,16,1,8.31560421
16,16,1,9.94740963
16,16,1,9.69860744
16,16,1,8.88589096
16,16,1,9.67712784
16,16,1,6.61556292
16,16,1,6.85796642
16,16,1,7.33621836
16,16,1,12.82365227
16,16,1,12.94053364
16,16,1,1.33010769
16,16,1,9.42939377
16,16,1,6.91347122
16,16,1,8.74941444
16,16,1,5.48128891
16,16,1,6.62245274
16,16,1,6.77132416
16,16,1,9.54740715
16,16,1,2.23220396
16,16,1,3.82572556
16,16,1,5.20943546
16,16,1,3.95598769
16,16,1,2.46679211
16,16,1,6.26537514
16,16,1,9.39256859
16,16,1,15.77724648
16,16,1,14.64102936
16,16,1,6.21308994
16,16,1,10.34411430
16,16,1,13.19881821
16,16,1,5.09658766
16,16,1,1.55386448
16,16,1,2.25104976
16,16,1,5.70050764
16,16,1,14.22034454
16,16,1,9.07163239
16,16,1,1.88722587
16,16,1,5.42189121
16,16,1,3.42995739
16,16,1,8.19271564
16,16,1,4.87144566
16,16,1,7.67271948
16,16,1,9.31746292
16,16,1,2.99807096
16,16,1,4.39453077
16,16,1,2.48372316
16,16,1,0.96039104
16,16,1,8.39973831
16,16,1,2.95447588
16,16,1,7.20924377
16,16,1,0.37507701
16,16,1,3.45479727
16,16,1,6.43055630
16,16,1,13.11602402
16,16,1,3.64914393
16,16,1,3.76899147
16,16,1,13.91340446
16,30,0,0.23070240
16,16,1,16.50854874
16,16,1,5.32853174
16,16,1,4.10515356
16,16,1,2.16875362
16,16,1,4.57692432
16,16,1,10.25357246
16,16,1,10.22843075
16,16,1,2.37900138
16,16,1,3.29381132
16,16,1,2.39377642
16,16,1,1.71285057
16,16,1,5.75082636
16,16,1,6.27749348
16,16,1,9.00626945
16,18,0,1.81489372
16,16,1,0.65469003
16,16,1,10.97646713
16,16,1,10.40866280
16,16,1,4.47508812
16,16,1,18.16572189
16,16,1,1.18207550
16,9,0,0.09781694
16,16,1,2.96589184
16,28,0,0.36497021
16,16,1,4.00716591
16,16,1,9.14463997
16,16,1,15.51761055
16,16,1,3.56219077
16,16,1,10.64533615
16,16,1,7.82053566
16,16,1,9.98261642
16,16,1,1.40426970
16,16,1,0.23949385
16,16,1,5.32382298
16,16,1,2.14471436
16,16,1,7.10296440
16,16,1,3.48336053
16,16,1,8.34285164
16,16,1,4.94316244
16,16,1,2.09899926
16,16,1,11.92043114
16,16,1,9.92054081
16,16,1,10.27029037
16,16,1,6.68532896
16,16,1,1.59369349
16,16,1,13.33131504
16,16,1,5.32331371
16,16,1,2.99483919
16,16,1,4.47625256
16,16,1,12.99301147
16,16,1,5.16168690
16,16,1,15.09474564
16,16,1,5.89975548
16,16,1,1.20408988
16,16,1,11.35740662
16,16,1,4.34355974
16,16,1,11.95905113
16,16,1,2.15877008
16,16,1,2.39670610
16,16,1,1.98372889
16,16,1,1.63751316
16,16,1,12.27610016
16,16,1,4.63636684
16,16,1,6.88320732
16,16,1,8.89510345
16,30,0,1.94196892
16,16,1,5.27305365
16,16,1,7.27622890
16,16,1,5.96000099
16,30,0,0.40668654
16,16,1,1.95730782
16,16,1,0.95260906
16,16,1,12.62686157
16,16,1,8.52875137
16,16,1,4.08697319
16,16,1,8.17261124
16,16,1,2.02961111
16,16,1,8.63646507
16,16,1,6.60405445
16,16,1,7.55883789
16,16,1,6.36845446
16,16,1,4.20427418
16,16,1,4.25162506
16,16,1,4.87988663
16,16,1,2.38706756
16,16,1,11.30230141
16,16,1,12.33949947
16,16,1,0.81411552
16,16,1,4.66906452
16,16,1,8.47015095
16,16,1,0.94146228
16,16,1,10.34583473
16,16,1,4.93245363
16,3,0,0.06574368
16,16,1,6.89530182
16,16,1,6.45613003
16,16,1,6.54088306
16,16,1,4.57040691
16,16,1,4.26477909
16,16,1,5.83024883
16,16,1,6.65870380
16,16,1,4.74640799
16,16,1,4.65512276
16,16,1,14.45451164
16,16,1,4.25939989
16,16,1,3.89197588
16,9,0,0.35554647
16,1,0,0.11888969
16,16,1,3.20090914
16,16,1,11.42522621
16,16,1,4.34735584
16,16,1,11.57285213
16,16,1,3.01520705
16,16,1,4.32634544
16,30,0,0.66127133
16,16,1,10.04025269
16,9,0,0.95752287
16,16,1,7.16474867
16,16,1,12.42905235
16,16,1,2.76447773
16,16,1,12.77663612
16,16,1,2.41961813
16,16,1,7.59367561
16,16,1,5.20132113
16,16,1,1.26494598
16,16,1,8.95535851
16,16,1,7.92176151
16,16,1,8.61394119
16,16,1,3.81751657
16,16,1,1.82494164
16,16,1,4.86336040
16,16,1,9.47153473
16,16,1,5.13327599
16,16,1,4.41375446
16,16,1,7.25917816
16,16,1,7.89215517
16,16,1,3.12433791
16,16,1,6.75418377
16,16,1,7.04952145
16,16,1,6.36311340
16,16,1,3.79060960
16,16,1,2.54580164
16,16,1,6.95427370
16,16,1,4.13158226
16,16,1,5.61756611
16,16,1,6.52316952
16,16,1,0.69713974
16,16,1,20.69600487
16,16,1,2.65011144
16,16,1,2.59651518
16,16,1,5.07801008
16,16,1,10.12848091
16,16,1,1.08386850
16,16,1,3.75934625
16,16,1,3.64043140
16,16,1,2.13485575
16,17,0,1.82986569
16,17,0,1.44102740
16,30,0,1.89107895
16,16,1,0.47089481
16,16,1,2.06601000
16,16,1,3.91804528
16,16,1,7.44325638
16,16,1,10.79710484
16,16,1,11.58283520
16,16,1,3.96603298
16,16,1,4.34180260
16,16,1,4.62297535
16,16,1,5.54276276
16,16,1,12.78524780
16,16,1,5.93035746
16,16,1,9.11519527
16,16,1,10.67204666
16,16,1,1.67426968
16,16,1,2.12680030
16,16,1,15.64373970
16,16,1,7.29904366
16,16,1,2.57606792
16,16,1,10.12628555
16,16,1,8.77049637
16,16,1,4.01261377
16,16,1,2.42808127
16,16,1,4.52107048
16,28,0,0.26014566
16,16,1,2.39873171
16,16,1,11.73158264
16,16,1,2.18737888
16,16,1,3.80144620
16,16,1,5.71609497
16,16,1,8.68405819
16,16,1,2.30689383
16,16,1,5.09260035
16,16,1,6.74924946
16,16,1,10.30138969
16,16,1,8.90920448
16,16,1,4.31882477
16,16,1,1.18805313
16,16,1,9.07875729
16,16,1,3.93640947
16,16,1,11.63305855
16,16,1,6.39306259
16,16,1,6.70899582
16,16,1,5.41648293
16,16,1,2.17768407
16,16,1,11.71613503
16,16,1,1.22993660
16,28,0,0.18602753
16,16,1,2.89932084
16,16,1,3.69554687
16,16,1,8.53952122
16,16,1,12.83914185
16,16,1,5.62473822
16,16,1,3.18389702
16,16,1,4.20782280
16,16,1,16.74956512
16,16,1,5.70020962
16,16,1,6.11368656
16,16,1,1.61669111
16,16,1,3.55692339
16,16,1,5.79101229
16,16,1,2.79067373
16,16,1,3.30246663
16,16,1,10.15539742
16,16,1,7.64023256
16,16,1,9.98717308
16,16,1,4.11080837
16,16,1,7.78328180
16,16,1,4.18113708
16,16,1,6.16769743
17,17,1,0.00500989
17,17,1,4.44099998
17,17,1,1.90423489
17,17,1,2.89346099
17,17,1,1.79746652
17,17,1,1.34616828
17,17,1,5.04712725
17,17,1,2.12043667
17,17,1,6.12084484
17,17,1,5.07082748
17,17,1,4.14645815
17,29,0,0.41805190
17,3,0,0.42577124
17,17,1,3.79297495
17,17,1,4.31669807
17,30,0,4.37130642
17,17,1,3.17080545
17,17,1,1.25140333
17,17,1,0.85890627
17,30,0,0.66693878
17,17,1,2.69390535
17,17,1,2.69273186
17,16,0,0.25800538
17,17,1,3.36649942
17,17,1,7.04050159
17,17,1,2.49237156
17,17,1,4.29216576
17,17,1,5.85162258
17,17,1,4.36772442
17,16,0,1.34175825
17,17,1,5.01589394
17,17,1,5.16142225
17,17,1,4.09017229
17,17,1,5.78267956
17,17,1,3.43264818
17,17,1,0.20866847
17,17,1,4.48828745
17,17,1,1.61833858
17,17,1,4.18152142
17,17,1,3.87384987
17,17,1,5.53618670
17,30,0,0.29002333
17,17,1,1.53805161
17,17,1,4.81751060
17,17,1,4.30012608
17,17,1,4.47924185
17,17,1,1.28195286
17,17,1,4.65563393
17,17,1,2.66448784
17,17,1,2.79380322
17,17,1,5.77094030
17,17,1,0.28562641
17,17,1,1.83774710
17,17,1,4.84445810
17,17,1,1.29731178
18,18,1,1.51488876
18,18,1,9.23237705
18,18,1,4.21844339
18,19,0,1.99826765
18,18,1,6.46633911
18,18,1,2.50504446
18,18,1,3.31171703
18,18,1,4.43183470
18,19,0,0.70675421
18,19,0,1.01121330
18,18,1,2.90037107
18,19,0,0.81640720
18,18,1,0.78800106
18,18,1,2.28378582
18,18,1,2.68164349
18,30,0,0.88067055
18,18,1,8.21786308
18,18,1,2.80240822
18,18,1,1.43485653
18,18,1,1.74321842
18,18,1,1.34085560
18,19,0,1.20199585
18,18,1,5.43092346
18,18,1,4.45554018
18,19,0,0.45584726
18,18,1,5.81752253
18,18,1,2.93591785
18,18,1,0.25458360
18,18,1,5.20445633
18,18,1,2.51764798
18,18,1,4.93997431
18,18,1,7.80255175
18,19,0,2.51534748
18,18,1,0.90095901
18,18,1,9.48720741
18,18,1,1.05887222
18,18,1,2.60875559
18,16,0,2.68112850
18,26,0,1.18677950
18,18,1,3.04100585
18,18,1,1.08710861
18,36,0,0.32230473
18,18,1,3.50300097
18,18,1,2.19560575
18,18,1,3.19326806
18,18,1,2.74419904
18,18,1,3.77326059
18,18,1,8.07269764
18,18,1,8.57428455
18,18,1,2.50977468
18,18,1,7.16683197
18,18,1,2.48663354
18,18,1,0.09193134
18,18,1,0.11467266
18,18,1,6.17399168
18,18,1,3.38016248
18,18,1,2.08186722
18,18,1,1.87513924
18,18,1,1.39584589
18,18,1,1.57340145
18,18,1,0.84958315
18,19,0,0.28710556
18,18,1,4.24637794
18,18,1,5.01440048
18,18,1,2.84423971
18,18,1,0.95445490
18,18,1,6.52038908
18,18,1,0.80415344
18,18,1,1.18464947
18,18,1,0.07173395
18,19,0,0.64736652
18,18,1,3.32285595
18,18,1,4.26256037
18,19,0,1.48456669
18,18,1,2.77044201
18,18,1,1.89629340
18,18,1,2.58600354
18,18,1,4.84116983
18,18,1,2.20646811
18,16,0,6.86009216
